population_slot,disposition,status_url,published_at,source_author_handle,relationship,recovered_from,posted_urls,mentions,hashtags,mission_signals,mission_signal_evidence,classification_input_digest,access_time_replies,access_time_reposts,access_time_likes,access_time_bookmarks,access_time_views,note
RECOVERED-2988,recovered-public-interface,https://x.com/NYCArtC/status/1993708123610095992,2025-11-26T15:47:12.000Z,@NYCArtC,coalition-account-original,posts-slow-crosscheck | search-authored-2025-01-01-2026-01-01 | with-replies,,@NYCArtC,,,,1fed734cf195694bb3c0f37dc16f97a436bef783aa13389334644d9f3ec5ff88,0,1,5,1,3564,Shared-account human authorship is not assigned.
RECOVERED-2989,recovered-public-interface,https://x.com/JoeyQuits/status/1994534249249308745,2025-11-28T22:29:56.000Z,@JoeyQuits,native-repost-source-status,posts-slow-crosscheck | with-replies,,@JoeyQuits,,artist-labor,artist-labor:source-post-body:fair pay,5c527b0b74facbfbb48c75d0ddf32bc4c482084c7159c1f29f412fa024a18bdc,1,1,4,1,162,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2990,recovered-public-interface,https://x.com/Uptowncollectiv/status/1995173357386690838,2025-11-30T16:49:31.000Z,@Uptowncollectiv,native-repost-source-status,posts-slow-crosscheck | with-replies,,@Uptowncollectiv,#NoMAA,,,d9800cfde1201755673d7332cec5589ac1647d060f603cb49637845d8dd3ad66,0,5,1,0,161,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2991,recovered-public-interface,https://x.com/JoeyQuits/status/1995572684122648840,2025-12-01T19:16:18.000Z,@JoeyQuits,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/JcoPy2EJwS -> https://actionnetwork.org/letters/tell-congress-co-sponsor-the-living-wage-for-musicians-act/%E2%80%A6,@JoeyQuits | @RepRashida,,,,1fc427bc823cde0fec8fc0ac3756c59ba315255451e4383eeaaa8f879a028cac,0,5,8,1,476,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2992,recovered-public-interface,https://x.com/future_of_music/status/1995606947538829557,2025-12-01T21:32:27.000Z,@future_of_music,native-repost-source-status,posts-slow-crosscheck | with-replies,,@future_of_music,,,,b425ccbe4091b4648c228d464a3e7c8ec23a21e84f98254d51b47c77fa74b51c,1,1,2,0,305,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2993,recovered-public-interface,https://x.com/future_of_music/status/1995607236459332045,2025-12-01T21:33:36.000Z,@future_of_music,native-repost-source-status,posts-slow-crosscheck | with-replies,"https://t.co/9y1r2MqMiV -> Federal Trade Commission, Key Investment Group aim to toss cases",@future_of_music | @FTC,,,,d8f65b3d5e5897eb5e904e7904fe8e9e1b50ea2e7358dabdf9d0fc2b6fb1664a,0,2,3,0,390,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2994,recovered-public-interface,https://x.com/NYCArtC/status/1995868766614462973,2025-12-02T14:52:50.000Z,@NYCArtC,coalition-account-original,posts-slow-crosscheck | search-authored-2025-01-01-2026-01-01 | with-replies,,@NYCArtC | @JulieMenin | @EmilyAssembly | @JuliaCarmel__,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:COMMERCIAL RENT STABILIZATION,abafbcbc8c832f44584fed1eeb588b28a773682a4dea952eaa0956a4b42d91a9,0,5,12,1,2182,Shared-account human authorship is not assigned.
RECOVERED-2995,recovered-public-interface,https://x.com/Local_802_AFM/status/1995875999276573009,2025-12-02T15:21:34.000Z,@Local_802_AFM,native-repost-source-status,posts-slow-crosscheck,https://t.co/zXtIvIqlSP -> https://erf.local802afm.org/donate,@Local_802_AFM,#Local802 | #GivingTuesday,,,4408822407d9edaa3c12d704f4cbe83db8891db6b68e0b687913f7e81fd880a6,0,1,0,0,81,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2996,recovered-public-interface,https://x.com/IfIWasDaKing/status/1995887475626275036,2025-12-02T16:07:10.000Z,@IfIWasDaKing,native-repost-source-status,posts-slow-crosscheck | with-replies,,@IfIWasDaKing,,fair-rent-nyc,fair-rent-nyc:source-post-body:Commercial Rent Stabilization,9ce89c4014eb14abdc42a6ac21c3db58186f8be7026aeb7e57ba8204d3f909be,0,1,2,0,84,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2997,recovered-public-interface,https://x.com/PopBase/status/1995889603774218349,2025-12-02T16:15:38.000Z,@PopBase,native-repost-source-status,posts-slow-crosscheck | with-replies,,@PopBase,,,,9015173ff39f455d04ef1b3c508ae85ad3bba3264aa872a02b75d998c2ee3c1d,474,9203,84079,1664,4482921,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2998,recovered-public-interface,https://x.com/JoeyQuits/status/1996244028375912860,2025-12-03T15:43:59.000Z,@JoeyQuits,native-repost-source-status,posts-slow-crosscheck | with-replies,,@JoeyQuits | @RepRashida,,,,1c20fc71c242242f70de67cd409bda0194bdede90a3ed73fbc744c2ab4ede429,1,3,5,0,244,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-2999,recovered-public-interface,https://x.com/CooperSq/status/1996268802074431703,2025-12-03T17:22:25.000Z,@CooperSq,native-repost-source-status,posts-slow-crosscheck | with-replies,,@CooperSq,,,,ab1c4e24fd7722bb185b0f3a52d29837bc72887e2a0daf5db3ded58aff87a7b2,0,3,3,0,151,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3000,recovered-public-interface,https://x.com/NewEconomyNYC/status/1996343280901235011,2025-12-03T22:18:23.000Z,@NewEconomyNYC,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/OFKyNWBe8A -> New York City’s Forgotten Public Bank Plan,@NewEconomyNYC | @ZohranKMamdani | @jacobin,,,,8c55ab9d9ef52eae95c79990271606c635e34c75af808de4102f8960762a6cf7,0,3,4,0,222,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3001,recovered-public-interface,https://x.com/NewEconomyNYC/status/1996627690787574050,2025-12-04T17:08:31.000Z,@NewEconomyNYC,native-repost-source-status,posts-slow-crosscheck | with-replies,,@NewEconomyNYC,,,,97562dbfee85e3ee19707a0843af383255f97bf5a351cab7e8b0f1619984c65e,2,2,5,0,257,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3002,recovered-public-interface,https://x.com/PublicBankNYC/status/1996658341255459034,2025-12-04T19:10:19.000Z,@PublicBankNYC,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/V5gs5FICW2 -> New York City’s Forgotten Public Bank Plan,@PublicBankNYC | @jacobin,,,,9c2985647dedf69e462d479cc4e7baa6646e80e2aff08e657b072c698f1b75a5,0,4,6,0,427,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3003,recovered-public-interface,https://x.com/Uptowncollectiv/status/1997763604238479566,2025-12-07T20:22:14.000Z,@Uptowncollectiv,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/9ncAbT1DQ5 -> http://nomaanyc.org/events/open-call-women-in-the-heights-shade%E2%80%A6,@Uptowncollectiv,,,,481b1090a46c078a3308174f14ed8b9dbda5efdd9743192c7e4f8913d61606b2,0,4,2,0,139,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3004,recovered-public-interface,https://x.com/VendorPower/status/1998069459064353270,2025-12-08T16:37:36.000Z,@VendorPower,native-repost-source-status,posts-slow-crosscheck | with-replies,,@VendorPower | @NYCCouncil | @CMPiSanchez,,,,18b66dd07566e10c7eddc0564c3f54925fb6a4bcba37eadc1a31eaa0b10df2ed,1,5,4,0,432,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3005,recovered-public-interface,https://x.com/future_of_music/status/1998110680403075580,2025-12-08T19:21:23.000Z,@future_of_music,native-repost-source-status,posts-slow-crosscheck | with-replies,,@future_of_music,,,,1877f88737fda2df5f9161ec422ab6506b26c180fb42fa7d60b70395b6bb1141,0,10,15,0,1219,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3006,recovered-public-interface,https://x.com/cdi_dance/status/1998403617372413960,2025-12-09T14:45:25.000Z,@cdi_dance,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/ricJtNXwCA -> http://bit.ly/CDIHowtoApply || https://t.co/wFvGvgZWoS -> http://bit.ly/CDI2026_infosession%E2%80%A6,@cdi_dance | @CUNY,,,,8f04f0601a803c50294e358b4d39c1d484f17835ee0df1c3877376bb6bd78514,0,5,5,0,120,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3007,recovered-public-interface,https://x.com/wqclt/status/1998496684393775516,2025-12-09T20:55:14.000Z,@wqclt,native-repost-source-status,posts-slow-crosscheck | with-replies,,@wqclt | @tiffany_caban | @NYCCouncil | @NYCSpeakerAdams | @ZohranKMamdani,,,,146fdf38842023f97b0621e414fc9e7784679b22559451299c1e9fde4a0eb558,0,2,5,0,188,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3008,recovered-public-interface,https://x.com/future_of_music/status/1998498851133469004,2025-12-09T21:03:51.000Z,@future_of_music,native-repost-source-status,posts-slow-crosscheck | with-replies,,@future_of_music,,,,106442729e94c1a6f7b109216be3c9c768446eedb5e7db3a99c46ecad0d57e66,0,2,5,0,561,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3009,recovered-public-interface,https://x.com/future_of_music/status/1998516231209656547,2025-12-09T22:12:54.000Z,@future_of_music,native-repost-source-status,posts-slow-crosscheck | with-replies,,@future_of_music,,,,c92306d7e81a441e4968d93df1c79cef8bb85f862ddeb5803ec90a5c67ef97e3,0,3,10,2,2347,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3010,recovered-public-interface,https://x.com/VendorPower/status/1998768048979734898,2025-12-10T14:53:32.000Z,@VendorPower,native-repost-source-status,posts-slow-crosscheck | with-replies,,@VendorPower | @CMPiSanchez,,,,5a05026d19355d172c5a09072d165141f977fa325e7ab50e624db1b638eaeb34,0,5,3,0,766,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3011,recovered-public-interface,https://x.com/nyfacurrent/status/1998784999152111964,2025-12-10T16:00:54.000Z,@nyfacurrent,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/bcJ68mm71t -> https://bit.ly/2WMsZim,@nyfacurrent | @nyscarts,,,,cdc956184ffc6b50dcc71145be307a76f968e8a67bd28cfc97f85cf36a426f4c,0,4,5,0,331,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3012,recovered-public-interface,https://x.com/wqclt/status/1998854031893205466,2025-12-10T20:35:12.000Z,@wqclt,native-repost-source-status,posts-slow-crosscheck | with-replies,,@wqclt | @CMShekarK,,,,a4e6333423f9e862f30b5b5649a7766a413c08d4e17fc31a8ab2607a17ed78bb,0,2,3,0,96,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3013,recovered-public-interface,https://x.com/cdi_dance/status/1999141222976307586,2025-12-11T15:36:24.000Z,@cdi_dance,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/wFvGvgZWoS -> http://bit.ly/CDI2026_infosession%E2%80%A6,@cdi_dance,,,,598fb2a9348f9dc49cf6851006a5baf357cbb008bd22981a5b95a5e0cbb28880,0,5,4,0,93,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3014,recovered-public-interface,https://x.com/UAW7902/status/1999866988378902752,2025-12-13T15:40:20.000Z,@UAW7902,native-repost-source-status,posts-slow-crosscheck | with-replies,,@UAW7902 | @thenewschool,,,,cdbe41e570dc713e69ffb8eca07575600a2ef9293f0fe6d3d0eb7bbc9030e787,2,279,834,201,166764,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3015,recovered-public-interface,https://x.com/VendorPower/status/2000217156747772216,2025-12-14T14:51:47.000Z,@VendorPower,native-repost-source-status,posts-slow-crosscheck | with-replies,,@VendorPower | @nyccouncil,,,,44373a3f6b0bb921ed85596beaee8dfee5690997982955477c3b7e5bbf7ef260,0,2,2,0,209,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3016,recovered-public-interface,https://x.com/NYCArtC/status/2000590231024607675,2025-12-15T15:34:14.000Z,@NYCArtC,coalition-account-original,posts-slow-crosscheck | search-authored-2025-01-01-2026-01-01,https://t.co/10aboCboc1 -> https://tinyurl.com/333rxu89,@NYCArtC | @ZohranKMamdani | @JulieMenin | @EmilyAssembly | @JuliaCarmel__ | @GovKathyHochul,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:COMMERCIAL RENT STABILIZATION,1c06e4580f81a7994a05bf3837f775a8f6a1a46067fa4710a717a1f2d55ae05b,0,2,4,0,846,Shared-account human authorship is not assigned.
RECOVERED-3017,recovered-public-interface,https://x.com/MoRUSNYC/status/2000612409405288828,2025-12-15T17:02:22.000Z,@MoRUSNYC,native-repost-source-status,posts-slow-crosscheck | with-replies,https://t.co/5AX8gTXJRq -> https://buff.ly/ZgFXSOW,@MoRUSNYC,,,,f0b083bc4db1e23e988f8c0b68efca74f4b3736f0b2742b5b3d7fcb217fed1b1,0,2,2,0,109,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3018,recovered-public-interface,https://x.com/ArtistStudioAP/status/2000705126122623426,2025-12-15T23:10:48.000Z,@ArtistStudioAP,native-repost-source-status,posts-slow-crosscheck | with-replies,,@ArtistStudioAP | @ZohranKMamdani,,,,c983076575929ff7765eb92dddc88a3c9cd45e2cfbea6c5d469b0b39ad23b703,0,2,3,0,177,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3019,recovered-public-interface,https://x.com/OsseChi/status/2000915633853042764,2025-12-16T13:07:16.000Z,@OsseChi,native-repost-source-status,posts-slow-crosscheck | with-replies,,@OsseChi | @nyccouncil,,,,7617f2eaa74a6265b66b468e93f117cff926b5af2f9b401bf1a9283607a642ab,59,67,305,25,13277,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3020,recovered-public-interface,https://x.com/ChhayaCDC/status/2001048644846244061,2025-12-16T21:55:49.000Z,@ChhayaCDC,native-repost-source-status,posts-slow-crosscheck | with-replies,,@ChhayaCDC,#QueensCLT | #ChhayaCDC | #HousingJustice | #communitypower,,,60811192049551e115c736ad990a88826aab26070089acc3e72426d32660036b,0,2,2,0,76,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
RECOVERED-3021,recovered-public-interface,https://x.com/VendorPower/status/2001292618840297940,2025-12-17T14:05:17.000Z,@VendorPower,native-repost-source-status,posts-slow-crosscheck | with-replies,,@VendorPower | @cmpisanchez | @nyccouncil,,,,0f214b9dbf2b03ba0dda41f9fff1eb6767290553ee191eb13a1add2f724f1739,0,3,7,0,323,"The source-post date and engagement belong to the external source status; appearance here documents coalition-account curation, not reciprocal engagement."
